Date,Item Code,Item Name,Department,Price,Qty
2024-07-24,B-002,Blends item 2,Blends,20.37,30
2024-07-29,B-002,Blends item 2,Blends,20.37,22
2024-07-31,B-002,Blends item 2,Blends,20.37,22
2024-08-02,B-002,Blends item 2,Blends,20.37,22
2024-08-05,B-002,Blends item 2,Blends,20.37,28
2024-08-07,B-002,Blends item 2,Blends,20.37,28
2024-08-12,B-002,Blends item 2,Blends,20.37,19
2024-08-14,B-002,Blends item 2,Blends,20.37,19
2024-08-16,B-002,Blends item 2,Blends,20.37,19
2024-08-19,B-002,Blends item 2,Blends,20.37,48
2024-08-26,B-002,Blends item 2,Blends,20.37,45
2024-09-02,B-002,Blends item 2,Blends,20.37,19
2024-09-04,B-002,Blends item 2,Blends,20.37,19
2024-09-06,B-002,Blends item 2,Blends,20.37,19
2024-09-09,B-002,Blends item 2,Blends,20.37,18
2024-09-11,B-002,Blends item 2,Blends,20.37,18
2024-09-13,B-002,Blends item 2,Blends,20.37,17
2024-09-16,B-002,Blends item 2,Blends,20.37,17
2024-09-18,B-002,Blends item 2,Blends,20.37,16
2024-09-20,B-002,Blends item 2,Blends,20.37,16
2024-09-23,B-002,Blends item 2,Blends,20.37,19
2024-09-25,B-002,Blends item 2,Blends,20.37,19
2024-09-27,B-002,Blends item 2,Blends,20.37,18
2024-09-30,B-002,Blends item 2,Blends,20.37,29
2024-10-02,B-002,Blends item 2,Blends,20.37,28
2024-10-07,B-002,Blends item 2,Blends,20.37,30
2024-10-09,B-002,Blends item 2,Blends,20.37,29
2024-10-14,B-002,Blends item 2,Blends,20.37,60
2024-10-21,B-002,Blends item 2,Blends,20.37,34
2024-10-23,B-002,Blends item 2,Blends,20.37,33
2024-10-28,B-002,Blends item 2,Blends,20.37,38
2024-10-30,B-002,Blends item 2,Blends,20.37,38
2024-11-04,B-002,Blends item 2,Blends,20.37,60
2024-11-11,B-002,Blends item 2,Blends,16.38,72
2024-11-18,B-002,Blends item 2,Blends,17.62,18
2024-11-20,B-002,Blends item 2,Blends,17.62,18
2024-11-22,B-002,Blends item 2,Blends,17.62,17
2024-11-25,B-002,Blends item 2,Blends,20.37,45
2024-12-02,B-002,Blends item 2,Blends,20.37,15
2024-12-04,B-002,Blends item 2,Blends,20.37,14
2024-12-06,B-002,Blends item 2,Blends,20.37,14
2024-12-09,B-002,Blends item 2,Blends,20.37,14
2024-12-11,B-002,Blends item 2,Blends,20.37,14
2024-12-13,B-002,Blends item 2,Blends,20.37,13
2024-12-16,B-002,Blends item 2,Blends,23.18,15
2024-12-18,B-002,Blends item 2,Blends,23.18,15
2024-12-20,B-002,Blends item 2,Blends,23.18,15
2024-12-23,B-002,Blends item 2,Blends,23.18,75
2024-01-01,B-003,Blends item 3,Blends,7.39,32
2024-01-03,B-003,Blends item 3,Blends,7.39,31
2024-01-08,B-003,Blends item 3,Blends,10.35,45
2024-01-15,B-003,Blends item 3,Blends,8.71,73
2024-01-22,B-003,Blends item 3,Blends,10.35,38
2024-01-29,B-003,Blends item 3,Blends,10.35,23
2024-01-31,B-003,Blends item 3,Blends,10.35,23
2024-02-05,B-003,Blends item 3,Blends,10.35,47
2024-02-12,B-003,Blends item 3,Blends,9.36,30
2024-02-14,B-003,Blends item 3,Blends,9.36,30
2024-02-19,B-003,Blends item 3,Blends,9.36,21
2024-02-21,B-003,Blends item 3,Blends,9.36,21
2024-02-23,B-003,Blends item 3,Blends,9.36,21
2024-02-26,B-003,Blends item 3,Blends,9.36,87
2024-03-04,B-003,Blends item 3,Blends,6.60,26
2024-03-06,B-003,Blends item 3,Blends,6.60,25
2024-03-08,B-003,Blends item 3,Blends,6.60,25
2024-03-11,B-003,Blends item 3,Blends,9.36,48
2024-03-18,B-003,Blends item 3,Blends,9.36,24
2024-03-20,B-003,Blends item 3,Blends,9.36,24
2024-03-22,B-003,Blends item 3,Blends,9.36,24
2024-03-25,B-003,Blends item 3,Blends,9.36,19
2024-03-27,B-003,Blends item 3,Blends,9.36,18
2024-03-29,B-003,Blends item 3,Blends,9.36,18
2024-04-01,B-003,Blends item 3,Blends,9.36,65
2024-04-08,B-003,Blends item 3,Blends,7.87,22
2024-04-10,B-003,Blends item 3,Blends,7.87,22
2024-04-12,B-003,Blends item 3,Blends,7.87,21
2024-04-15,B-003,Blends item 3,Blends,9.36,38
2024-04-22,B-003,Blends item 3,Blends,9.36,20
2024-04-24,B-003,Blends item 3,Blends,9.36,20
2024-04-26,B-003,Blends item 3,Blends,9.36,19
2024-04-29,B-003,Blends item 3,Blends,9.36,19
2024-05-01,B-003,Blends item 3,Blends,9.36,18
2024-05-03,B-003,Blends item 3,Blends,9.36,18
2024-05-06,B-003,Blends item 3,Blends,9.36,37
2024-05-08,B-003,Blends item 3,Blends,9.36,37
2024-05-13,B-003,Blends item 3,Blends,9.36,61
2024-05-20,B-003,Blends item 3,Blends,9.36,26
2024-05-22,B-003,Blends item 3,Blends,9.36,25
2024-05-27,B-003,Blends item 3,Blends,9.36,25
2024-05-29,B-003,Blends item 3,Blends,9.36,25
2024-06-03,B-003,Blends item 3,Blends,9.36,14
2024-06-05,B-003,Blends item 3,Blends,9.36,14
2024-06-07,B-003,Blends item 3,Blends,9.36,14
2024-06-10,B-003,Blends item 3,Blends,9.36,17
2024-06-12,B-003,Blends item 3,Blends,9.36,17
2024-06-14,B-003,Blends item 3,Blends,9.36,17
2024-06-17,B-003,Blends item 3,Blends,9.36,14
2024-06-19,B-003,Blends item 3,Blends,9.36,14
2024-06-21,B-003,Blends item 3,Blends,9.36,13
2024-06-24,B-003,Blends item 3,Blends,9.36,30
2024-06-26,B-003,Blends item 3,Blends,9.36,30
2024-07-01,B-003,Blends item 3,Blends,9.36,18
2024-07-03,B-003,Blends item 3,Blends,9.36,17
2024-07-05,B-003,Blends item 3,Blends,9.36,17
2024-07-08,B-003,Blends item 3,Blends,9.36,20
2024-07-10,B-003,Blends item 3,Blends,9.36,20
2024-07-12,B-003,Blends item 3,Blends,9.36,20
2024-07-15,B-003,Blends item 3,Blends,7.26,25
2024-07-17,B-003,Blends item 3,Blends,7.26,24
2024-07-19,B-003,Blends item 3,Blends,7.26,24
2024-07-22,B-003,Blends item 3,Blends,9.36,64
2024-07-29,B-003,Blends item 3,Blends,9.36,28
2024-07-31,B-003,Blends item 3,Blends,9.36,27
2024-08-02,B-003,Blends item 3,Blends,9.36,27
2024-08-05,B-003,Blends item 3,Blends,9.36,34
2024-08-07,B-003,Blends item 3,Blends,9.36,34
2024-08-12,B-003,Blends item 3,Blends,7.49,69
2024-08-19,B-003,Blends item 3,Blends,9.36,22
2024-08-21,B-003,Blends item 3,Blends,9.36,22
2024-08-23,B-003,Blends item 3,Blends,9.36,22
2024-08-26,B-003,Blends item 3,Blends,9.36,19
2024-08-28,B-003,Blends item 3,Blends,9.36,18
2024-08-30,B-003,Blends item 3,Blends,9.36,18
2024-09-02,B-003,Blends item 3,Blends,6.80,31
2024-09-04,B-003,Blends item 3,Blends,6.80,31
2024-09-09,B-003,Blends item 3,Blends,10.35,18
2024-09-11,B-003,Blends item 3,Blends,10.35,18
2024-09-13,B-003,Blends item 3,Blends,10.35,17
2024-09-16,B-003,Blends item 3,Blends,10.61,47
2024-09-23,B-003,Blends item 3,Blends,9.75,19
2024-09-25,B-003,Blends item 3,Blends,9.75,19
2024-09-27,B-003,Blends item 3,Blends,9.75,18
2024-09-30,B-003,Blends item 3,Blends,10.72,24
2024-10-02,B-003,Blends item 3,Blends,10.72,23
2024-10-04,B-003,Blends item 3,Blends,10.72,23
2024-10-07,B-003,Blends item 3,Blends,12.10,30
2024-10-09,B-003,Blends item 3,Blends,12.10,29
2024-10-14,B-003,Blends item 3,Blends,12.10,15
2024-10-16,B-003,Blends item 3,Blends,12.10,14
2024-10-18,B-003,Blends item 3,Blends,12.10,14
2024-10-21,B-003,Blends item 3,Blends,12.10,29
2024-10-23,B-003,Blends item 3,Blends,12.10,28
2024-10-28,B-003,Blends item 3,Blends,12.10,40
2024-11-04,B-003,Blends item 3,Blends,12.10,18
2024-11-06,B-003,Blends item 3,Blends,12.10,17
2024-11-08,B-003,Blends item 3,Blends,12.10,17
2024-11-11,B-003,Blends item 3,Blends,12.10,29
2024-11-13,B-003,Blends item 3,Blends,12.10,28
2024-11-18,B-003,Blends item 3,Blends,9.19,24
2024-11-20,B-003,Blends item 3,Blends,9.19,23
2024-11-22,B-003,Blends item 3,Blends,9.19,23
2024-11-25,B-003,Blends item 3,Blends,12.10,15
2024-11-27,B-003,Blends item 3,Blends,12.10,14
2024-11-29,B-003,Blends item 3,Blends,12.10,14
2024-12-02,B-003,Blends item 3,Blends,12.10,40
2024-12-09,B-003,Blends item 3,Blends,9.99,58
2024-12-16,B-003,Blends item 3,Blends,12.10,22
2024-12-18,B-003,Blends item 3,Blends,12.10,22
2024-12-23,B-003,Blends item 3,Blends,12.10,33
2024-12-25,B-003,Blends item 3,Blends,12.10,32
2024-01-01,B-004,Blends item 4,Blends,9.53,28
2024-01-08,B-004,Blends item 4,Blends,11.74,14
2024-01-10,B-004,Blends item 4,Blends,11.74,13
2024-01-15,B-004,Blends item 4,Blends,11.74,10
2024-01-17,B-004,Blends item 4,Blends,11.74,10
2024-01-22,B-004,Blends item 4,Blends,11.74,22
2024-01-29,B-004,Blends item 4,Blends,11.74,21
2024-02-05,B-004,Blends item 4,Blends,11.74,9
2024-02-07,B-004,Blends item 4,Blends,11.74,9
2024-02-12,B-004,Blends item 4,Blends,11.74,20
2024-02-19,B-004,Blends item 4,Blends,11.74,17
2024-02-26,B-004,Blends item 4,Blends,9.49,11
2024-02-28,B-004,Blends item 4,Blends,9.49,11
2024-03-01,B-004,Blends item 4,Blends,9.49,10
2024-03-04,B-004,Blends item 4,Blends,11.74,31
2024-03-11,B-004,Blends item 4,Blends,11.74,14
2024-03-18,B-004,Blends item 4,Blends,11.74,6
2024-03-20,B-004,Blends item 4,Blends,11.74,6
2024-03-22,B-004,Blends item 4,Blends,11.74,6
2024-03-25,B-004,Blends item 4,Blends,11.74,8
2024-03-27,B-004,Blends item 4,Blends,11.74,7
2024-04-01,B-004,Blends item 4,Blends,11.74,15
2024-04-03,B-004,Blends item 4,Blends,11.74,14
2024-04-08,B-004,Blends item 4,Blends,11.87,12
2024-04-10,B-004,Blends item 4,Blends,11.87,11
2024-04-15,B-004,Blends item 4,Blends,11.87,13
2024-04-17,B-004,Blends item 4,Blends,11.87,12
2024-04-22,B-004,Blends item 4,Blends,11.06,14
2024-04-24,B-004,Blends item 4,Blends,11.06,14
2024-04-29,B-004,Blends item 4,Blends,13.47,7
2024-05-01,B-004,Blends item 4,Blends,13.47,7
2024-05-03,B-004,Blends item 4,Blends,13.47,6
2024-05-06,B-004,Blends item 4,Blends,13.47,6
2024-05-08,B-004,Blends item 4,Blends,13.47,6
2024-05-10,B-004,Blends item 4,Blends,13.47,6
2024-05-13,B-004,Blends item 4,Blends,13.47,22
2024-05-20,B-004,Blends item 4,Blends,13.47,11
2024-05-22,B-004,Blends item 4,Blends,13.47,11
2024-05-27,B-004,Blends item 4,Blends,13.47,18
2024-05-29,B-004,Blends item 4,Blends,13.47,18
2024-06-03,B-004,Blends item 4,Blends,13.47,13
2024-06-05,B-004,Blends item 4,Blends,13.47,12
2024-06-10,B-004,Blends item 4,Blends,13.47,8
2024-06-12,B-004,Blends item 4,Blends,13.47,8
2024-06-14,B-004,Blends item 4,Blends,13.47,8
2024-06-17,B-004,Blends item 4,Blends,11.11,10
2024-06-19,B-004,Blends item 4,Blends,11.11,9
2024-06-24,B-004,Blends item 4,Blends,13.47,11
2024-06-26,B-004,Blends item 4,Blends,13.47,10
2024-07-01,B-004,Blends item 4,Blends,13.47,17
2024-07-08,B-004,Blends item 4,Blends,13.47,8
2024-07-10,B-004,Blends item 4,Blends,13.47,8
2024-07-12,B-004,Blends item 4,Blends,13.47,8
2024-07-15,B-004,Blends item 4,Blends,13.47,19
2024-07-22,B-004,Blends item 4,Blends,13.47,6
2024-07-24,B-004,Blends item 4,Blends,13.47,6
2024-07-26,B-004,Blends item 4,Blends,13.47,6
2024-07-29,B-004,Blends item 4,Blends,13.47,14
2024-07-31,B-004,Blends item 4,Blends,13.47,13
2024-08-05,B-004,Blends item 4,Blends,13.47,6
2024-08-07,B-004,Blends item 4,Blends,13.47,5
2024-08-09,B-004,Blends item 4,Blends,13.47,5
2024-08-12,B-004,Blends item 4,Blends,13.47,8
2024-08-14,B-004,Blends item 4,Blends,13.47,7
2024-08-16,B-004,Blends item 4,Blends,13.47,7
2024-08-19,B-004,Blends item 4,Blends,10.17,9
2024-08-21,B-004,Blends item 4,Blends,10.17,9
2024-08-23,B-004,Blends item 4,Blends,10.17,9
2024-08-26,B-004,Blends item 4,Blends,9.67,13
2024-08-28,B-004,Blends item 4,Blends,9.67,13
2024-08-30,B-004,Blends item 4,Blends,9.67,12
2024-09-02,B-004,Blends item 4,Blends,13.47,11
2024-09-04,B-004,Blends item 4,Blends,13.47,11
2024-09-09,B-004,Blends item 4,Blends,13.47,32
2024-09-16,B-004,Blends item 4,Blends,13.47,9
2024-09-18,B-004,Blends item 4,Blends,13.47,9
2024-09-23,B-004,Blends item 4,Blends,13.47,18
2024-09-30,B-004,Blends item 4,Blends,13.47,9
2024-10-02,B-004,Blends item 4,Blends,13.47,8
2024-10-04,B-004,Blends item 4,Blends,13.47,8
2024-10-07,B-004,Blends item 4,Blends,13.47,13
2024-10-09,B-004,Blends item 4,Blends,13.47,13
2024-10-14,B-004,Blends item 4,Blends,13.47,7
2024-10-16,B-004,Blends item 4,Blends,13.47,6
2024-10-21,B-004,Blends item 4,Blends,13.47,14
2024-10-28,B-004,Blends item 4,Blends,13.47,10
2024-10-30,B-004,Blends item 4,Blends,13.47,10
2024-11-04,B-004,Blends item 4,Blends,13.47,18
2024-11-11,B-004,Blends item 4,Blends,10.66,5
2024-11-13,B-004,Blends item 4,Blends,10.66,5
2024-11-15,B-004,Blends item 4,Blends,10.66,5
2024-11-18,B-004,Blends item 4,Blends,13.47,21
2024-11-25,B-004,Blends item 4,Blends,13.47,8
2024-11-27,B-004,Blends item 4,Blends,13.47,8
2024-12-02,B-004,Blends item 4,Blends,13.47,7
2024-12-04,B-004,Blends item 4,Blends,13.47,7
2024-12-06,B-004,Blends item 4,Blends,13.47,7
2024-12-09,B-004,Blends item 4,Blends,13.47,33
2024-12-16,B-004,Blends item 4,Blends,13.47,16
2024-12-23,B-004,Blends item 4,Blends,13.47,17
2024-01-01,B-005,Blends item 5,Blends,5.01,14
2024-01-03,B-005,Blends item 5,Blends,5.01,14
2024-01-05,B-005,Blends item 5,Blends,5.01,14
2024-01-08,B-005,Blends item 5,Blends,7.03,38
2024-01-15,B-005,Blends item 5,Blends,7.03,45
2024-01-22,B-005,Blends item 5,Blends,7.03,31
2024-01-29,B-005,Blends item 5,Blends,4.93,70
2024-02-05,B-005,Blends item 5,Blends,7.03,24
2024-02-07,B-005,Blends item 5,Blends,7.03,23
2024-02-12,B-005,Blends item 5,Blends,7.03,14
2024-02-14,B-005,Blends item 5,Blends,7.03,14
2024-02-16,B-005,Blends item 5,Blends,7.03,14
2024-02-19,B-005,Blends item 5,Blends,7.03,33
2024-02-26,B-005,Blends item 5,Blends,7.03,30
2024-03-04,B-005,Blends item 5,Blends,5.76,41
2024-03-11,B-005,Blends item 5,Blends,7.03,13
2024-03-13,B-005,Blends item 5,Blends,7.03,12
2024-03-15,B-005,Blends item 5,Blends,7.03,12
2024-03-18,B-005,Blends item 5,Blends,7.03,27
2024-03-20,B-005,Blends item 5,Blends,7.03,27
2024-03-25,B-005,Blends item 5,Blends,5.82,56
2024-04-01,B-005,Blends item 5,Blends,5.46,21
2024-04-03,B-005,Blends item 5,Blends,5.46,20
2024-04-08,B-005,Blends item 5,Blends,7.03,54
2024-04-15,B-005,Blends item 5,Blends,7.03,14
2024-04-17,B-005,Blends item 5,Blends,7.03,14
2024-04-19,B-005,Blends item 5,Blends,7.03,14
2024-04-22,B-005,Blends item 5,Blends,7.03,15
2024-04-24,B-005,Blends item 5,Blends,7.03,15
2024-04-26,B-005,Blends item 5,Blends,7.03,15
2024-04-29,B-005,Blends item 5,Blends,7.03,39
2024-05-06,B-005,Blends item 5,Blends,7.03,25
2024-05-08,B-005,Blends item 5,Blends,7.03,25
2024-05-13,B-005,Blends item 5,Blends,7.03,18
2024-05-15,B-005,Blends item 5,Blends,7.03,17
2024-05-20,B-005,Blends item 5,Blends,7.03,17
2024-05-22,B-005,Blends item 5,Blends,7.03,16
2024-05-27,B-005,Blends item 5,Blends,7.03,10
2024-05-29,B-005,Blends item 5,Blends,7.03,10
2024-05-31,B-005,Blends item 5,Blends,7.03,10
2024-06-03,B-005,Blends item 5,Blends,7.03,33
2024-06-10,B-005,Blends item 5,Blends,7.03,29
2024-06-17,B-005,Blends item 5,Blends,7.03,8
2024-06-19,B-005,Blends item 5,Blends,7.03,8
2024-06-21,B-005,Blends item 5,Blends,7.03,8
2024-06-24,B-005,Blends item 5,Blends,5.52,33
2024-07-01,B-005,Blends item 5,Blends,7.03,26
2024-07-03,B-005,Blends item 5,Blends,7.03,26
2024-07-08,B-005,Blends item 5,Blends,7.03,16
2024-07-10,B-005,Blends item 5,Blends,7.03,15
2024-07-15,B-005,Blends item 5,Blends,7.03,12
2024-07-17,B-005,Blends item 5,Blends,7.03,11
2024-07-22,B-005,Blends item 5,Blends,5.10,44
2024-07-29,B-005,Blends item 5,Blends,7.03,26
2024-07-31,B-005,Blends item 5,Blends,7.03,26
2024-08-05,B-005,Blends item 5,Blends,7.03,11
2024-08-07,B-005,Blends item 5,Blends,7.03,10
2024-08-09,B-005,Blends item 5,Blends,7.03,10
2024-08-12,B-005,Blends item 5,Blends,7.03,19
2024-08-14,B-005,Blends item 5,Blends,7.03,19
2024-08-19,B-005,Blends item 5,Blends,7.03,13
2024-08-21,B-005,Blends item 5,Blends,7.03,13
2024-08-23,B-005,Blends item 5,Blends,7.03,13
2024-08-26,B-005,Blends item 5,Blends,7.03,39
2024-09-02,B-005,Blends item 5,Blends,7.03,24
2024-09-04,B-005,Blends item 5,Blends,7.03,24
2024-09-09,B-005,Blends item 5,Blends,7.03,14
2024-09-11,B-005,Blends item 5,Blends,7.03,14
2024-09-13,B-005,Blends item 5,Blends,7.03,13
2024-09-16,B-005,Blends item 5,Blends,7.03,21
2024-09-18,B-005,Blends item 5,Blends,7.03,20
2024-09-23,B-005,Blends item 5,Blends,6.80,56
2024-09-30,B-005,Blends item 5,Blends,8.25,8
2024-10-02,B-005,Blends item 5,Blends,8.25,8
2024-10-04,B-005,Blends item 5,Blends,8.25,8
2024-10-07,B-005,Blends item 5,Blends,8.25,20
2024-10-09,B-005,Blends item 5,Blends,8.25,20
2024-10-14,B-005,Blends item 5,Blends,8.25,13
2024-10-16,B-005,Blends item 5,Blends,8.25,12
2024-10-21,B-005,Blends item 5,Blends,8.25,31
2024-10-28,B-005,Blends item 5,Blends,7.68,24
2024-11-04,B-005,Blends item 5,Blends,7.37,13
2024-11-06,B-005,Blends item 5,Blends,7.37,13
2024-11-08,B-005,Blends item 5,Blends,7.37,13
2024-11-11,B-005,Blends item 5,Blends,9.13,27
2024-11-18,B-005,Blends item 5,Blends,9.13,16
2024-11-20,B-005,Blends item 5,Blends,9.13,16
2024-11-25,B-005,Blends item 5,Blends,9.13,15
2024-11-27,B-005,Blends item 5,Blends,9.13,14
2024-12-02,B-005,Blends item 5,Blends,7.79,14
2024-12-04,B-005,Blends item 5,Blends,7.79,13
2024-12-06,B-005,Blends item 5,Blends,7.79,13
2024-12-09,B-005,Blends item 5,Blends,9.13,13
2024-12-11,B-005,Blends item 5,Blends,9.13,13
2024-12-13,B-005,Blends item 5,Blends,9.13,12
2024-12-16,B-005,Blends item 5,Blends,9.13,8
2024-12-18,B-005,Blends item 5,Blends,9.13,8
2024-12-20,B-005,Blends item 5,Blends,9.13,7
2024-12-23,B-005,Blends item 5,Blends,9.13,26
2024-01-01,B-006,Blends item 6,Blends,18.13,16
2024-01-03,B-006,Blends item 6,Blends,18.13,16
2024-01-08,B-006,Blends item 6,Blends,18.13,16
2024-01-10,B-006,Blends item 6,Blends,18.13,15
2024-01-15,B-006,Blends item 6,Blends,18.13,20
2024-01-17,B-006,Blends item 6,Blends,18.13,19
2024-01-22,B-006,Blends item 6,Blends,18.13,28
2024-01-29,B-006,Blends item 6,Blends,18.13,20
2024-01-31,B-006,Blends item 6,Blends,18.13,20
2024-02-05,B-006,Blends item 6,Blends,18.13,33
2024-02-12,B-006,Blends item 6,Blends,18.13,23
2024-02-19,B-006,Blends item 6,Blends,18.13,25
2024-02-26,B-006,Blends item 6,Blends,13.12,54
2024-03-04,B-006,Blends item 6,Blends,18.13,12
2024-03-06,B-006,Blends item 6,Blends,18.13,12
2024-03-11,B-006,Blends item 6,Blends,18.13,18
2024-03-13,B-006,Blends item 6,Blends,18.13,17
2024-03-18,B-006,Blends item 6,Blends,14.22,15
2024-03-20,B-006,Blends item 6,Blends,14.22,14
2024-03-22,B-006,Blends item 6,Blends,14.22,14
2024-03-25,B-006,Blends item 6,Blends,18.13,15
2024-03-27,B-006,Blends item 6,Blends,18.13,14
2024-04-01,B-006,Blends item 6,Blends,15.93,10
2024-04-03,B-006,Blends item 6,Blends,15.93,10
2024-04-05,B-006,Blends item 6,Blends,15.93,10
2024-04-08,B-006,Blends item 6,Blends,18.13,22
2024-04-10,B-006,Blends item 6,Blends,18.13,21
2024-04-15,B-006,Blends item 6,Blends,18.13,11
2024-04-17,B-006,Blends item 6,Blends,18.13,10
2024-04-19,B-006,Blends item 6,Blends,18.13,10
2024-04-22,B-006,Blends item 6,Blends,18.13,22
2024-04-29,B-006,Blends item 6,Blends,18.13,13
2024-05-01,B-006,Blends item 6,Blends,18.13,13
2024-05-03,B-006,Blends item 6,Blends,18.13,12
2024-05-06,B-006,Blends item 6,Blends,18.13,18
2024-05-13,B-006,Blends item 6,Blends,18.13,13
2024-05-15,B-006,Blends item 6,Blends,18.13,13
2024-05-17,B-006,Blends item 6,Blends,18.13,12
2024-05-20,B-006,Blends item 6,Blends,18.13,15
2024-05-22,B-006,Blends item 6,Blends,18.13,15
2024-05-27,B-006,Blends item 6,Blends,18.13,13
2024-05-29,B-006,Blends item 6,Blends,18.13,13
